timestamp,src_ip,dst_ip,port,protocol,packet_size,connection_duration,login_attempts,request_rate,bytes_transferred,status_code,attack_type
2026-03-16T18:05:19.684183,192.168.212.174,183.166.111.34,53,ICMP,1054,3.109,2,60,90823,0,normal
2026-03-16T17:44:33.617482,172.16.123.73,121.186.63.152,80,UDP,1328,117.4,2,77,164098,1,normal
2026-03-16T17:49:11.873884,192.168.30.58,173.162.252.128,8080,TCP,229,112.398,1,55,98156,1,normal
2026-03-16T17:59:04.544860,172.16.5.7,12.246.88.134,22,TCP,1270,87.346,1,79,34636,0,normal
2026-03-16T18:10:11.093077,192.168.227.67,147.220.111.148,53,HTTP,249,21.815,1,74,117464,200,normal
2026-03-16T17:31:23.937971,10.0.196.162,113.32.151.119,8080,UDP,1101,34.816,0,18,171900,0,normal
2026-03-16T17:32:29.680244,10.0.142.133,183.223.2.144,22,HTTPS,321,49.118,2,16,136668,200,normal
2026-03-16T18:21:42.427210,172.16.113.80,87.178.54.208,3306,TCP,128,9.288,2,46,28638,1,normal
2026-03-16T18:03:02.053118,192.168.28.130,207.65.194.240,55,ICMP,228,1.434,2,142,1451,0,port_scan
2026-03-16T18:23:18.803247,10.0.189.216,49.81.210.85,3389,UDP,311,110.707,20,77,56576,403,brute_force
2026-03-16T17:55:58.031142,172.16.100.97,163.221.50.200,22,HTTPS,1393,38.678,2,13,45938,200,normal
2026-03-16T18:01:33.728954,10.0.189.216,194.16.166.117,443,HTTPS,958,41.559,9,128,1652,403,brute_force
2026-03-16T18:02:10.586586,10.0.189.216,22.217.154.128,443,ICMP,579,7.328,14,173,167705,401,brute_force
2026-03-16T18:13:34.837606,192.168.240.201,48.38.170.215,3306,HTTPS,345,49.136,2,56,78756,200,normal
2026-03-16T18:00:56.289958,10.0.49.170,77.192.145.59,8080,UDP,1433,101.939,1,37,130948,1,normal
2026-03-16T17:49:03.587509,10.0.67.61,145.15.188.120,53,HTTPS,734,65.355,1,38,90869,200,normal
2026-03-16T18:16:57.793103,10.0.171.222,218.166.235.12,8080,HTTPS,1156,15.874,0,77,2338,200,normal
2026-03-16T18:12:23.995448,192.168.27.59,59.184.186.197,8080,ICMP,1399,100.99,0,33,149531,0,normal
2026-03-16T17:35:34.201874,192.168.0.250,194.118.87.202,3306,ICMP,799,106.617,0,69,112750,0,normal
2026-03-16T17:36:44.753995,192.168.205.60,223.151.247.200,443,HTTP,1417,108.189,2,60,172535,200,normal
2026-03-16T18:07:49.459368,192.168.84.246,135.123.155.118,22,HTTP,1244,53.448,0,23,67475,200,normal
2026-03-16T18:00:03.326903,10.0.189.216,221.147.170.11,22,ICMP,349,5.682,14,113,164101,401,brute_force
2026-03-16T17:44:32.492599,172.16.117.95,36.185.85.127,443,UDP,564,85.061,1,72,127076,0,normal
2026-03-16T17:52:24.703580,172.16.10.185,149.100.128.212,443,HTTP,433,98.473,1,58,151278,200,normal
2026-03-16T17:35:02.899999,192.168.201.160,168.77.95.43,8080,HTTPS,1232,82.491,1,71,50759,200,normal
2026-03-16T17:30:59.973464,10.0.56.152,211.207.238.92,3306,HTTPS,1090,62.967,0,51,45736,200,normal
2026-03-16T17:34:13.846661,172.16.152.197,205.182.162.252,8080,HTTPS,181,6.903,1,32,152217,200,normal
2026-03-16T17:40:51.408923,172.16.250.183,132.31.113.185,80,TCP,68,40.182,2,79,70306,0,normal
2026-03-16T17:40:37.015394,172.16.240.25,148.89.231.8,3306,HTTP,1167,101.476,0,9,107151,200,normal
2026-03-16T17:40:55.583364,172.16.239.145,120.80.62.60,3306,UDP,285,27.711,1,14,196425,1,normal
2026-03-16T18:15:06.181383,172.16.175.176,17.179.195.149,8080,HTTP,1028,27.706,2,22,107814,200,normal
2026-03-16T18:21:35.608072,172.16.62.179,173.249.184.76,8080,HTTP,1423,0.697,2,747,2147528,503,traffic_spike
2026-03-16T17:52:20.218873,10.0.189.216,99.207.48.188,3389,UDP,995,12.655,8,146,165230,401,brute_force
2026-03-16T17:43:24.132151,192.168.28.130,31.29.201.254,72,TCP,314,0.412,2,253,4295,1,port_scan
2026-03-16T17:40:37.469986,192.168.250.121,142.228.118.83,8080,HTTPS,1457,50.489,1,75,47798,200,normal
2026-03-16T17:33:35.844586,10.0.189.216,126.232.232.220,443,TCP,1105,71.983,19,110,147868,403,brute_force
2026-03-16T18:16:22.718453,192.168.20.255,107.190.220.215,8080,TCP,817,6.75,0,57,128101,1,normal
2026-03-16T17:49:01.143433,10.0.189.216,156.36.197.188,3389,ICMP,889,72.238,18,127,25321,401,brute_force
2026-03-16T17:49:19.065116,10.0.189.216,135.152.97.90,443,HTTPS,953,41.181,9,113,176770,429,brute_force
2026-03-16T17:31:08.693954,192.168.67.160,159.39.194.176,22,UDP,854,10.938,0,55,109554,0,normal
2026-03-16T18:11:55.460030,192.168.28.130,129.207.152.199,136,UDP,190,0.584,2,279,4539,0,port_scan
2026-03-16T18:04:14.158877,172.16.62.179,165.152.17.82,53,UDP,514,2.85,2,1186,952561,429,traffic_spike
2026-03-16T18:00:44.902707,192.168.254.83,84.137.157.30,53,ICMP,1395,0.296,0,41,158356,0,normal
2026-03-16T18:16:35.784781,10.0.47.171,175.71.83.124,80,HTTPS,498,19.835,2,57,185613,200,normal
2026-03-16T18:20:26.840680,192.168.28.130,94.222.24.188,100,UDP,241,1.398,1,198,2509,1,port_scan
2026-03-16T17:56:07.194124,172.16.49.33,16.156.114.10,3306,HTTPS,1491,11.034,0,15,70944,200,normal
2026-03-16T18:11:15.389077,192.168.200.181,73.248.187.4,53,HTTP,271,101.908,0,35,39257,200,normal
2026-03-16T18:18:42.904083,10.0.37.221,214.91.134.193,3306,UDP,734,56.564,2,32,55999,1,normal
2026-03-16T17:58:26.489772,192.168.28.130,142.72.179.241,32,ICMP,64,0.312,1,164,4572,0,port_scan
2026-03-16T18:18:16.193018,10.0.189.216,113.181.10.4,3389,HTTP,1340,82.858,12,175,112523,401,brute_force
2026-03-16T18:01:36.550293,192.168.28.130,190.99.237.168,102,ICMP,198,1.024,1,206,1878,0,port_scan
2026-03-16T18:15:38.706376,172.16.217.52,24.88.220.53,443,UDP,1275,7.224,0,53,144001,0,normal
2026-03-16T17:58:33.709552,10.0.189.216,206.115.90.127,3389,HTTPS,1138,84.633,11,158,190395,401,brute_force
2026-03-16T17:47:34.749246,192.168.28.130,116.8.148.74,29,TCP,342,0.755,0,182,3350,1,port_scan
2026-03-16T18:12:59.975423,192.168.28.130,118.103.48.246,86,HTTP,310,0.582,2,127,3172,200,port_scan
2026-03-16T17:59:22.362848,10.0.156.247,176.171.25.237,80,ICMP,1201,90.558,1,13,18907,0,normal
2026-03-16T17:46:27.540086,10.0.31.173,79.235.34.80,53,HTTPS,1249,31.507,1,66,130637,200,normal
2026-03-16T18:12:21.888010,10.0.189.216,213.147.146.78,3389,UDP,1343,119.385,16,167,69135,403,brute_force
2026-03-16T17:32:49.259933,10.0.189.216,13.46.237.228,22,HTTPS,153,72.922,11,115,62176,429,brute_force
2026-03-16T18:08:50.431933,10.0.79.191,38.5.212.121,3306,UDP,1252,30.977,0,29,35911,0,normal
2026-03-16T18:17:25.266660,172.16.62.179,111.167.79.212,53,TCP,813,0.932,0,470,744288,503,traffic_spike
2026-03-16T17:53:35.111300,10.0.189.216,159.95.103.62,443,HTTPS,1283,85.757,7,120,34973,401,brute_force
2026-03-16T17:40:49.247436,10.0.202.220,60.214.184.143,80,UDP,298,88.884,0,63,94070,0,normal
2026-03-16T18:19:30.573796,10.0.189.216,210.75.206.30,22,TCP,1051,10.438,12,134,43555,429,brute_force
2026-03-16T17:56:19.829191,192.168.30.255,113.103.75.120,22,TCP,815,36.43,2,22,125600,1,normal
2026-03-16T18:17:52.851594,10.0.189.216,18.29.205.148,443,TCP,689,35.791,6,97,114557,429,brute_force
2026-03-16T18:09:05.744102,192.168.247.126,98.137.9.145,443,UDP,622,97.929,1,43,23859,1,normal
2026-03-16T17:55:07.198520,10.0.215.90,135.35.94.18,22,TCP,988,12.369,2,14,196497,0,normal
2026-03-16T17:35:28.937148,192.168.10.33,196.134.79.175,22,HTTPS,206,110.07,2,11,6506,404,normal
2026-03-16T17:43:17.820133,192.168.234.141,88.253.120.153,80,HTTP,185,45.684,1,43,137288,200,normal
2026-03-16T17:57:02.999864,192.168.117.45,81.115.52.81,443,ICMP,994,79.265,0,30,145369,0,normal
2026-03-16T17:44:15.624228,10.0.153.246,28.19.206.238,443,UDP,1322,71.342,1,47,163408,0,normal
2026-03-16T17:41:23.617827,172.16.166.77,131.177.233.49,22,HTTPS,807,69.56,0,14,181380,200,normal
2026-03-16T17:58:32.468843,10.0.109.206,183.249.85.105,3306,HTTPS,535,29.105,0,43,142642,200,normal
2026-03-16T18:17:38.087660,192.168.251.37,111.99.25.129,53,HTTP,873,84.917,0,49,92365,200,normal
2026-03-16T18:19:16.087159,10.0.130.149,91.106.56.229,3306,HTTP,1324,23.082,2,53,172750,200,normal
2026-03-16T17:58:04.025767,192.168.158.46,114.124.140.181,22,HTTPS,971,22.256,2,14,88198,404,normal
2026-03-16T18:14:25.099838,10.0.237.178,152.222.230.42,443,TCP,579,14.908,2,38,32075,1,normal
2026-03-16T18:12:38.891746,10.0.189.216,32.77.36.61,3389,UDP,273,35.873,15,134,161188,403,brute_force
2026-03-16T17:53:12.320458,192.168.28.130,177.32.86.197,91,TCP,106,0.509,1,294,3692,0,port_scan
2026-03-16T17:32:28.571296,172.16.62.179,188.143.205.123,22,HTTPS,890,1.525,0,1200,911543,503,traffic_spike
2026-03-16T18:00:46.044930,10.0.164.253,111.232.57.85,53,HTTP,1123,88.435,2,24,112163,200,normal
2026-03-16T18:01:18.788294,172.16.62.179,108.213.152.2,22,ICMP,697,0.475,0,1028,916718,429,traffic_spike
2026-03-16T18:20:23.335819,192.168.28.130,81.168.194.126,115,TCP,160,0.903,2,220,3678,1,port_scan
2026-03-16T18:01:10.726539,172.16.124.3,83.133.62.34,3306,HTTP,775,13.477,1,33,3024,404,normal
2026-03-16T17:58:06.950344,10.0.89.231,173.200.125.225,53,HTTP,87,72.408,2,10,4168,200,normal
2026-03-16T18:03:47.514378,10.0.23.210,151.19.28.83,3306,HTTP,710,67.146,2,46,164052,404,normal
2026-03-16T17:41:39.156338,172.16.205.40,59.231.92.25,80,HTTP,994,54.068,0,8,189543,200,normal
2026-03-16T17:46:07.070747,192.168.28.130,16.1.104.105,133,UDP,301,0.228,1,286,3533,0,port_scan
2026-03-16T17:39:52.609647,172.16.62.179,135.242.21.15,3306,UDP,944,0.96,0,1142,2183138,429,traffic_spike
2026-03-16T18:22:08.730538,192.168.28.130,100.222.61.58,55,TCP,239,1.295,1,289,4483,1,port_scan
2026-03-16T17:58:58.971836,172.16.62.179,203.113.69.51,80,HTTP,1382,0.562,2,1194,2880842,429,traffic_spike
2026-03-16T18:07:32.788594,10.0.189.216,207.161.28.93,443,HTTP,199,77.874,19,112,68812,403,brute_force
2026-03-16T17:42:22.178216,192.168.165.224,11.2.194.159,80,UDP,904,45.633,1,6,79335,0,normal
2026-03-16T17:42:38.207005,192.168.28.130,153.216.207.133,114,HTTPS,132,0.257,1,202,332,200,port_scan
2026-03-16T18:14:22.141344,172.16.26.21,162.51.90.37,8080,HTTPS,1386,52.367,1,72,141238,200,normal
2026-03-16T18:10:27.147939,10.0.189.216,64.248.65.24,3389,TCP,1434,88.059,13,178,119188,401,brute_force
2026-03-16T18:16:11.010887,10.0.219.178,68.81.66.135,3306,HTTP,1156,24.564,2,46,186179,200,normal
2026-03-16T18:02:56.525897,10.0.35.224,170.55.131.130,8080,TCP,162,17.755,2,40,40256,0,normal
2026-03-16T17:51:41.675826,10.0.189.216,160.194.197.147,3389,HTTP,1321,109.704,19,99,138263,401,brute_force
2026-03-16T17:43:44.762619,172.16.126.11,30.203.245.55,22,HTTPS,1370,28.506,1,34,65042,200,normal
2026-03-16T17:56:18.978710,192.168.28.130,31.92.202.5,25,HTTP,273,0.327,2,259,2767,200,port_scan
2026-03-16T18:05:59.139811,172.16.105.182,203.227.63.11,443,ICMP,426,96.386,0,58,75541,1,normal
2026-03-16T18:22:19.432331,192.168.139.204,129.244.235.228,53,ICMP,1471,117.004,1,39,68138,0,normal
2026-03-16T18:00:42.632391,192.168.148.134,167.189.213.15,53,ICMP,1236,84.446,2,61,162373,0,normal
2026-03-16T17:43:49.643959,192.168.185.133,77.207.203.228,22,HTTP,1245,51.867,1,72,66719,404,normal
2026-03-16T17:44:49.977343,172.16.104.159,117.29.29.152,443,TCP,1497,98.153,1,45,165817,0,normal
2026-03-16T18:11:13.795269,10.0.90.199,185.29.164.202,443,ICMP,1194,45.153,1,73,32961,0,normal
2026-03-16T17:43:33.442176,172.16.248.183,70.195.35.5,22,ICMP,765,104.838,2,60,77756,0,normal
2026-03-16T17:45:29.391541,10.0.192.14,81.116.120.121,443,TCP,914,50.977,2,79,23203,1,normal
2026-03-16T18:00:55.917981,172.16.48.243,168.246.209.42,3306,UDP,550,71.865,2,36,21755,0,normal
2026-03-16T18:07:18.485689,10.0.62.2,144.41.158.75,3306,TCP,843,54.146,1,35,53893,0,normal
2026-03-16T18:08:46.781811,10.0.219.2,42.86.167.12,443,TCP,1216,112.002,1,80,24254,0,normal
2026-03-16T18:22:50.468104,192.168.144.142,57.148.192.18,443,HTTP,1163,85.262,0,44,28403,200,normal
2026-03-16T18:13:31.129429,172.16.62.179,77.97.185.85,80,ICMP,843,0.453,1,901,2839104,503,traffic_spike
2026-03-16T18:09:04.825471,192.168.174.5,44.142.135.154,8080,ICMP,476,82.139,0,21,153229,0,normal
2026-03-16T17:35:05.321696,192.168.28.130,116.133.227.81,53,HTTP,304,0.073,0,208,2922,200,port_scan
2026-03-16T17:52:15.951315,172.16.181.164,91.200.177.28,53,ICMP,319,20.735,2,9,25089,0,normal
2026-03-16T18:19:06.864718,172.16.62.179,207.96.201.11,53,UDP,624,1.74,1,950,1624727,503,traffic_spike
2026-03-16T18:04:20.790142,192.168.67.6,27.166.39.254,8080,HTTP,223,109.236,0,26,37162,200,normal
2026-03-16T17:58:28.267273,10.0.41.124,126.37.251.197,80,TCP,915,77.315,0,31,51593,1,normal
2026-03-16T17:35:39.379944,192.168.28.130,123.192.88.197,116,ICMP,142,0.566,0,187,2014,0,port_scan
2026-03-16T18:17:25.582417,10.0.235.225,165.241.5.48,443,HTTPS,1154,109.082,1,79,30148,200,normal
2026-03-16T18:12:14.152857,172.16.62.179,214.36.147.92,53,TCP,1129,2.67,1,813,1700708,503,traffic_spike
2026-03-16T18:09:54.900140,10.0.110.168,83.73.235.210,3306,TCP,249,100.151,1,38,29360,0,normal
2026-03-16T18:05:11.902902,10.0.189.216,122.192.25.41,3389,HTTPS,1474,117.153,13,159,92452,429,brute_force
2026-03-16T17:42:22.995912,192.168.131.99,141.239.54.159,8080,HTTP,272,73.91,1,19,25486,200,normal
2026-03-16T18:19:25.326107,172.16.3.172,121.42.205.208,3306,HTTP,1402,9.141,0,68,48807,200,normal
2026-03-16T18:02:28.398303,10.0.69.5,85.149.69.38,22,HTTPS,378,116.208,1,51,66585,200,normal
2026-03-16T17:42:00.044358,192.168.28.130,98.185.78.34,92,ICMP,154,1.1,0,272,724,1,port_scan
2026-03-16T18:17:05.624388,192.168.28.130,183.170.255.233,124,ICMP,313,1.134,0,169,75,0,port_scan
2026-03-16T18:12:50.967077,10.0.250.237,106.187.248.158,80,HTTP,540,82.778,1,38,193971,200,normal
2026-03-16T17:46:33.847631,192.168.28.130,39.161.199.242,72,HTTPS,302,0.635,0,278,948,200,port_scan
2026-03-16T17:36:41.808503,192.168.57.222,123.156.202.172,80,HTTPS,561,60.304,2,5,57163,404,normal
2026-03-16T18:00:14.423628,192.168.28.130,21.239.55.87,56,UDP,144,1.436,0,251,3747,0,port_scan
2026-03-16T17:35:40.429250,10.0.2.114,15.220.239.180,8080,UDP,1056,94.542,1,73,148483,0,normal
2026-03-16T17:50:21.187494,192.168.102.200,75.219.245.92,53,ICMP,1188,4.71,1,41,47779,0,normal
2026-03-16T18:18:54.937267,10.0.189.216,159.210.175.119,22,HTTP,1264,117.493,14,85,179141,401,brute_force
2026-03-16T17:33:56.931320,172.16.6.190,104.141.180.111,8080,TCP,256,19.249,1,38,13117,0,normal
2026-03-16T17:52:57.545386,10.0.247.96,106.108.73.224,8080,ICMP,1056,16.279,1,15,32036,0,normal
2026-03-16T17:49:32.563007,192.168.228.212,93.48.80.170,80,HTTPS,242,58.083,2,75,69804,200,normal
2026-03-16T17:50:24.778395,192.168.28.130,36.19.154.182,107,ICMP,194,1.412,0,220,2265,0,port_scan
2026-03-16T18:14:46.958436,10.0.107.18,152.231.16.44,8080,HTTP,268,8.906,1,47,165641,200,normal
2026-03-16T18:16:38.052169,192.168.187.198,169.90.131.254,443,ICMP,170,55.497,1,28,112444,0,normal
2026-03-16T18:01:09.330366,10.0.189.216,99.192.61.44,22,ICMP,724,28.295,6,141,31211,401,brute_force
2026-03-16T18:22:01.526473,192.168.26.63,18.227.192.153,53,HTTP,1174,10.496,0,53,15767,200,normal
2026-03-16T17:44:03.882891,172.16.29.25,119.51.165.120,443,ICMP,380,36.435,0,65,182386,0,normal
2026-03-16T17:56:07.926184,192.168.28.130,20.44.168.199,40,TCP,189,0.664,0,234,971,0,port_scan
2026-03-16T18:04:23.757625,172.16.62.179,138.167.188.211,443,TCP,772,1.534,0,911,4385216,503,traffic_spike
2026-03-16T18:08:26.953515,10.0.189.216,205.134.225.58,443,ICMP,1226,56.431,11,125,145663,429,brute_force
2026-03-16T18:14:45.472819,10.0.19.11,181.245.190.222,3306,HTTPS,1040,47.185,2,80,95392,200,normal
2026-03-16T17:46:43.846170,172.16.187.103,174.47.109.9,53,TCP,1044,36.6,1,55,79868,0,normal
2026-03-16T18:07:52.495789,192.168.116.227,106.32.134.60,80,UDP,369,61.843,1,58,16940,0,normal
2026-03-16T17:45:43.389079,10.0.201.35,55.160.251.35,53,TCP,1318,23.133,1,30,53641,1,normal
2026-03-16T17:50:56.250016,10.0.101.131,171.178.255.210,22,HTTP,640,29.314,2,22,168040,200,normal
2026-03-16T18:05:56.476426,172.16.16.237,89.33.55.74,443,HTTP,1228,16.102,0,20,111475,200,normal
2026-03-16T17:44:24.093418,192.168.28.130,191.26.28.236,54,ICMP,248,1.4,0,166,2001,1,port_scan
2026-03-16T17:42:53.948654,10.0.148.199,183.252.143.110,3306,ICMP,1246,43.894,1,21,65062,1,normal
2026-03-16T17:34:08.334773,172.16.62.179,20.141.96.79,53,ICMP,540,1.729,0,923,1976086,429,traffic_spike
2026-03-16T18:05:26.469482,192.168.112.228,67.135.228.158,22,UDP,1089,68.735,0,21,77005,0,normal
2026-03-16T18:12:40.226412,172.16.62.179,187.254.141.69,53,TCP,1175,0.602,0,332,3970842,429,traffic_spike
2026-03-16T18:21:21.732040,172.16.145.222,177.173.232.213,22,UDP,1415,92.325,2,24,17923,1,normal
2026-03-16T17:45:37.066859,172.16.221.56,202.187.40.18,443,UDP,913,90.258,1,63,162753,0,normal
2026-03-16T17:57:12.319466,172.16.62.179,70.161.171.27,53,TCP,534,2.222,2,557,4937774,503,traffic_spike
2026-03-16T18:07:46.517973,172.16.62.179,29.182.236.246,443,HTTP,763,2.217,2,771,1654026,503,traffic_spike
2026-03-16T17:34:53.808002,10.0.130.61,171.95.72.62,3306,UDP,1282,67.582,0,26,187154,0,normal
2026-03-16T17:45:13.846628,192.168.80.93,98.255.224.250,80,TCP,211,91.346,1,42,117501,0,normal
2026-03-16T17:51:00.953999,172.16.62.179,154.138.107.92,8080,UDP,1459,0.137,0,559,1059113,429,traffic_spike
2026-03-16T17:57:58.871339,172.16.123.133,160.113.131.218,53,ICMP,73,42.032,2,67,118858,0,normal
2026-03-16T18:04:46.145871,10.0.15.155,47.113.170.88,53,HTTPS,452,59.189,0,15,83680,404,normal
2026-03-16T18:22:01.801653,10.0.189.216,32.165.2.147,443,ICMP,340,49.215,8,70,54067,401,brute_force
2026-03-16T18:02:06.912199,10.0.189.216,16.152.115.14,443,TCP,584,42.054,8,96,99284,401,brute_force
2026-03-16T18:04:36.208211,172.16.62.179,124.122.58.202,22,TCP,668,2.377,1,874,4883042,503,traffic_spike
2026-03-16T17:51:30.969064,192.168.22.226,106.163.118.114,80,HTTPS,308,7.218,0,20,190822,200,normal
2026-03-16T18:08:11.425088,192.168.188.163,212.76.72.120,3306,ICMP,199,44.684,1,67,185673,1,normal
2026-03-16T17:44:02.316863,10.0.189.216,182.3.115.104,22,HTTP,670,4.692,18,128,185867,401,brute_force
2026-03-16T17:33:43.934623,10.0.189.216,19.19.69.203,443,HTTP,629,42.292,13,161,159463,401,brute_force
2026-03-16T17:57:26.100771,172.16.20.92,80.126.53.139,8080,HTTP,753,118.315,0,54,189672,404,normal
2026-03-16T17:49:51.452066,172.16.66.156,84.119.114.144,53,UDP,1118,113.296,1,51,143973,0,normal
2026-03-16T18:14:57.249250,192.168.28.130,154.79.208.30,121,TCP,242,1.148,0,133,2253,1,port_scan
2026-03-16T18:11:36.369239,172.16.62.179,84.8.204.74,80,HTTP,650,0.542,2,565,2223531,503,traffic_spike
2026-03-16T17:39:11.294438,10.0.31.145,27.111.158.155,8080,HTTP,1062,47.238,0,37,91949,404,normal
2026-03-16T17:59:32.390956,192.168.216.184,187.12.163.73,22,TCP,640,52.783,2,44,165017,0,normal
2026-03-16T17:59:01.704290,10.0.128.166,95.114.242.225,22,ICMP,509,59.559,0,63,126646,0,normal
2026-03-16T17:54:46.570867,192.168.128.110,180.49.7.147,22,TCP,300,96.26,1,21,180296,1,normal
2026-03-16T17:47:55.696653,192.168.46.255,174.4.20.25,3306,ICMP,94,100.938,0,79,81345,0,normal
2026-03-16T18:14:39.928368,10.0.189.216,39.122.143.155,3389,HTTPS,397,59.422,18,154,165537,403,brute_force
2026-03-16T17:49:47.148145,172.16.62.179,83.242.17.209,80,ICMP,737,1.253,0,687,863747,503,traffic_spike
2026-03-16T18:03:40.535066,172.16.93.52,175.141.114.108,3306,HTTP,1059,13.317,1,66,2703,200,normal
2026-03-16T18:21:20.799046,10.0.189.216,57.115.136.176,443,ICMP,1442,50.062,14,130,151912,401,brute_force
2026-03-16T17:54:35.778767,172.16.101.183,213.237.204.121,8080,UDP,639,104.593,2,24,65959,0,normal
2026-03-16T18:07:19.807912,172.16.62.179,187.115.112.72,8080,TCP,1220,1.247,1,568,949084,429,traffic_spike
2026-03-16T17:57:44.608958,10.0.189.216,109.159.121.211,443,TCP,409,11.8,7,168,27137,429,brute_force
2026-03-16T17:49:30.720987,172.16.241.163,124.131.192.129,3306,HTTPS,168,24.444,2,5,125101,200,normal
2026-03-16T17:43:31.220128,10.0.131.215,179.21.156.189,22,TCP,903,17.556,1,43,154953,0,normal
2026-03-16T17:49:33.497541,172.16.73.219,116.40.173.154,80,HTTP,966,105.195,2,57,43130,200,normal
2026-03-16T18:03:14.530526,10.0.188.13,19.128.221.203,3306,HTTPS,852,86.737,2,12,60220,200,normal
2026-03-16T17:43:26.938340,192.168.12.78,109.157.16.129,80,UDP,1099,83.949,1,78,68309,0,normal
2026-03-16T17:58:52.856465,192.168.28.130,18.74.138.240,49,TCP,328,0.254,1,266,4590,1,port_scan
2026-03-16T18:13:44.766804,172.16.226.1,42.208.226.192,8080,UDP,184,2.508,1,13,21163,1,normal
2026-03-16T18:07:22.409522,10.0.221.29,51.53.103.70,53,ICMP,1423,113.929,0,32,140049,0,normal
2026-03-16T17:43:49.260444,192.168.28.130,34.57.45.126,101,HTTP,263,0.032,0,163,3950,200,port_scan
2026-03-16T17:54:31.371590,172.16.177.207,129.16.56.172,3306,UDP,980,52.131,2,31,21713,1,normal
2026-03-16T18:20:45.241223,172.16.207.150,180.31.193.6,22,ICMP,1086,96.625,1,25,159103,0,normal
2026-03-16T17:42:42.154941,192.168.136.194,34.130.165.24,22,UDP,715,70.241,0,49,70334,0,normal
2026-03-16T18:22:53.706609,192.168.11.105,29.162.134.254,8080,HTTPS,110,104.846,1,11,133301,200,normal
2026-03-16T17:45:52.461834,192.168.28.130,95.6.115.120,67,TCP,108,1.003,1,207,2119,0,port_scan
2026-03-16T17:53:32.140217,192.168.28.130,155.148.243.117,133,UDP,303,0.431,0,141,3774,0,port_scan
2026-03-16T18:04:50.168501,172.16.155.25,71.32.172.50,22,TCP,238,30.51,0,36,61967,0,normal
2026-03-16T18:13:42.813090,10.0.189.216,86.64.167.250,443,UDP,227,38.091,13,133,198620,401,brute_force
2026-03-16T17:41:25.627258,10.0.225.44,157.100.103.244,3306,ICMP,377,64.288,2,33,132704,0,normal
2026-03-16T17:42:28.648647,10.0.229.169,206.217.156.42,80,ICMP,1414,7.924,1,6,194016,1,normal
2026-03-16T17:37:08.881990,172.16.210.45,137.237.153.79,443,HTTPS,411,77.978,1,5,170057,200,normal
2026-03-16T18:24:12.843443,192.168.151.39,101.189.2.148,22,TCP,1512,13.147,2,30,40148,0,normal
2026-03-16T17:52:08.190297,10.0.78.107,151.138.231.192,8080,TCP,1100,5.831,0,38,121054,0,normal
2026-03-16T18:11:36.469586,172.16.18.65,55.203.252.120,53,HTTP,1145,0.944,2,26,14146,200,normal
2026-03-16T18:21:43.961665,172.16.62.179,107.18.249.194,8080,HTTP,1092,2.075,1,1133,886732,429,traffic_spike
2026-03-16T18:04:21.655936,172.16.62.179,123.21.158.2,80,ICMP,1410,0.296,1,1149,3486302,503,traffic_spike
2026-03-16T18:07:51.226813,172.16.124.240,62.130.69.225,443,HTTPS,840,8.187,2,51,141277,200,normal
2026-03-16T18:24:09.148759,192.168.140.96,33.101.230.226,22,UDP,1045,42.319,2,78,193552,0,normal
2026-03-16T18:00:04.773909,192.168.19.58,88.230.99.75,80,TCP,386,84.136,0,55,194013,1,normal
2026-03-16T17:49:08.473102,172.16.41.105,67.69.123.99,22,ICMP,1397,80.911,2,70,162535,1,normal
2026-03-16T17:52:46.746520,172.16.62.179,81.145.222.202,443,HTTP,613,1.61,0,438,480918,429,traffic_spike
2026-03-16T17:46:55.022831,172.16.85.71,109.233.13.165,53,TCP,1081,29.18,1,56,21164,0,normal
2026-03-16T17:36:00.815689,10.0.144.217,33.247.22.218,3306,TCP,1099,61.379,2,12,110476,1,normal
2026-03-16T17:52:56.867758,192.168.28.130,21.211.85.233,25,HTTPS,70,0.107,2,201,3044,200,port_scan
2026-03-16T17:40:02.045604,192.168.154.206,54.66.67.21,80,HTTP,236,44.049,2,43,173793,200,normal
2026-03-16T18:14:37.738826,172.16.239.82,134.5.182.221,8080,HTTPS,1408,109.069,0,70,184403,200,normal
2026-03-16T17:38:09.144521,192.168.28.130,16.146.220.94,32,TCP,93,1.38,0,165,3994,0,port_scan
2026-03-16T17:49:34.188138,10.0.104.41,54.211.184.180,443,HTTPS,1050,8.651,0,10,192975,404,normal
2026-03-16T18:23:02.225980,192.168.226.31,99.172.68.211,53,UDP,408,27.414,1,20,105426,0,normal
2026-03-16T17:55:52.970799,10.0.225.115,71.69.243.24,3306,TCP,975,113.556,1,59,100310,0,normal
2026-03-16T17:37:19.499075,172.16.35.137,63.16.230.134,22,UDP,300,112.427,2,38,94255,0,normal
2026-03-16T17:59:09.821111,192.168.215.47,185.246.117.192,443,TCP,199,21.841,2,58,27142,0,normal
2026-03-16T17:45:02.920926,10.0.189.216,61.191.30.67,443,ICMP,1297,26.576,20,147,122070,429,brute_force
2026-03-16T18:08:00.997837,192.168.28.130,115.24.191.109,115,UDP,273,0.109,2,268,1410,0,port_scan
2026-03-16T17:56:30.092477,10.0.135.203,182.159.78.86,22,ICMP,1130,95.064,1,34,158716,1,normal
2026-03-16T17:52:41.167301,192.168.252.105,40.16.122.209,53,ICMP,1089,68.8,2,6,131253,0,normal
